id,x_e_out [-]
8300,-0.2013416
8303,0.132794333
8305,-0.029579788
8326,-0.0085301
8331,-0.003944
8334,0.088823
8336,-0.0776776
8339,-0.047296462
8340,-0.1372362
8347,0.023905667
8348,-0.03562025
8353,0.0746494
8354,0.0096072
8356,-0.055795164
8357,0.112886133
8368,0.0052305
8371,0.058584
8373,-0.0010867
8375,-0.114091
8377,-0.039425667
8383,0.0613468
8385,0.04573
8391,0.043475133
8392,-0.051868769
8397,-0.1091485
8398,0.048462667
8404,0.085116
8405,0.039549
8408,-0.040766238
8413,0.005591667
8414,-0.0089
8417,-0.0123492
8418,0.000793
8421,-0.079828
8426,-0.007269667
8431,-0.167093
8434,-0.048163
8437,-0.030600467
8445,-0.107073333
8450,-0.0351515
8454,0.031432333
8455,0.019013533
8458,-0.047307
8459,0.048939617
8462,0.020929635
8467,0.018230333
8468,0.063924229
8471,0.044684
8472,0.030786867
8475,0.030195
8481,0.034066667
8488,0.024483
8497,0.094370667
8500,-0.037683669
8501,0.051809167
8503,0.030845
8509,-0.03771
8513,-0.08266
8514,0.019890601
8515,0.1729605
8516,0.063095
8520,0.058095
8522,0.050525917
8523,-0.158418
8525,-0.073013333
8526,-0.047877
8535,-0.078187
8542,-0.044017667
8547,-0.038833
8548,0.092062
8551,0.024463857
8553,-0.041824738
8559,-0.0116325
8565,-0.013592
8570,0.0128645
8572,-0.1388025
8578,-0.044561881
8581,0.016023067
8583,-0.105068
8585,-0.065801
8586,-0.02414675
8587,-0.06620748
8594,0.093730036
8597,-0.014495543
8607,-0.101945
8614,0.12257125
8615,0.042177
8618,-0.093273
8619,0.0724194
8621,-0.023703
8624,0.148386441
8626,0.021018167
8632,0.058902
8634,0.00027
8636,-0.0208055
8638,-0.044017667
8641,0.0463105
8645,0.0159661
8652,-0.054933
8653,-0.117371083
8655,0.014948433
8656,-0.11832945
8664,-0.006947
8666,-0.059463714
8670,-0.042122
8671,-0.048470333
8673,-0.0160992
8675,-0.00297
8678,-0.089775333
8680,0.046739
8697,-0.125573167
8698,-0.057616
8700,-0.140951
8702,-0.028615
8705,-0.079998
8706,0.060735657
8708,0.010385
8716,-0.031233
8722,-0.027868
8724,-0.053199667
8725,0.113844
8729,0.113013283
8730,0.030308
8733,-0.107323
8734,0.085225
8743,0.041325906
8744,-0.040280833
8747,0.080219
8750,-0.010459167
8751,0.07943
8752,0.083449
8753,-0.0623595
8754,0.081539
8755,-0.001256933
8757,0.1305252
8758,0.077738
8763,-0.07528
8765,-0.07902
8766,-0.075466
8770,0.103981667
8771,0.0548912
8772,-0.030766073
8774,0.1147875
8777,-0.07840965
8779,0.055845017
8781,-0.0320912
8783,0.143757
8784,0.0862115
8787,0.042841833
8791,-0.061272333
8795,-0.241910667
8796,-0.009634
8799,-0.0190145
8800,-0.02701
8803,0.073015667
8805,-0.010741
8811,0.0386305
8813,0.05035225
8815,0.018917733
8819,0.0444902
8820,-0.076755333
8823,0.039864
8826,-0.197077833
8832,0.077912
8834,-0.062641
8836,0.027168833
8837,0.09219
8838,0.066115
8839,0.0509715
8842,-0.175189
8849,-0.231403
8852,0.0346185
8855,-0.073075667
8858,0.085341
8862,0.011352
8864,0.064915667
8866,-0.055895
8867,-0.0491755
8869,0.080723
8878,-0.001022
8879,-0.00723
8885,0.006041
8891,0.090318
8892,-0.01472
8898,0.014966
8900,0.1343365
8901,0.100864
8902,-0.07343525
8905,0.067823417
8906,0.014761083
8907,0.064275
8908,-0.10898
8918,-0.068679417
8922,0.0903705
8924,0.009075612
8926,-0.170112
8928,-0.026414083
8932,-0.046232
8934,-0.02918
8941,-0.019785
8942,-0.0295925
8943,-0.0449752
8950,0.048399
8952,0.028071633
8953,0.125454
8954,0.030558
8957,0.07090944
8958,-0.0336472
8961,-0.05234025
8962,0.066988
8967,-0.047057273
8974,-0.053151075
8975,0.02270495
8976,-0.054492
8978,0.088030333
8979,0.06296875
8980,0.047169
8982,0.145179
8983,-0.0519316
8985,-0.033072
8992,-0.100712389
8998,0.099356024
9002,-0.016948924
9007,-0.070289
9010,-0.022049458
9013,-0.021213
9019,0.08396875
9021,-0.093084633
9022,0.009720333
9024,0.086892
9026,-0.062474
9027,0.073168833
9034,-0.046675
9038,-0.171716071
9039,-0.068448567
9043,0.023101067
9044,0.011816613
9045,-0.02621
9046,0.0679557
9047,-0.036653
9049,0.0389985
9053,-0.073302495
9056,0.036887
9061,-0.063318417
9062,-0.02254
9066,-0.00102155
9068,-0.004818833
9073,0.036170667
9084,0.009736
9091,0.003336733
9093,0.090182
9094,-0.032380667
9098,0.04539
9099,-0.010028867
9105,0.045136
9106,0.076219
9107,0.070518
9108,-0.022690167
9109,0.019417
9120,0.0174869
9128,0.095965667
9130,0.005641571
9133,0.078545
9138,0.119031083
9139,0.021372117
9140,0.069374
9143,-0.033616
9145,0.057862
9146,-0.064311583
9147,-0.042328833
9148,-0.091682305
9150,-0.070215
9151,0.059201783
9154,0.01313
9156,-0.049229
9162,0.05434
9163,0.0668605
9167,-0.018301
9168,0.002701
9169,0.0875832
9171,-0.0167
9173,0.04895305
9174,0.08829288
9175,0.037750167
9176,0.054087667
9181,0.129536871
9184,-0.12049
9186,-0.0578915
9188,0.035488
9189,-0.023471
9190,0.046502
9191,0.02264
9198,0.0400425
9206,-0.195227
9207,0.089497
9208,-0.08295425
9209,0.063103333
9210,-0.035128
9211,-0.044479
9212,0.058907733
9213,-0.060748
9216,-0.100993
9217,-0.110358567
9219,0.060045567
9221,-0.04741085
9225,0.052614
9226,-0.061135
9227,-0.037142
9228,0.0565424
9238,-0.243974
9242,0.075437081
9243,-0.0607465
9247,0.064103917
9249,-0.06007
9250,0.041775933
9258,0.079964
9259,-0.013837
9261,0.0857725
9264,0.056724
9265,0.097525
9266,-0.078322
9267,-0.038894752
9271,0.022306
9273,0.104264367
9276,0.027472
9278,0.05923225
9281,0.034515
9282,0.074557383
9290,-0.0109306
9293,-0.0274044
9296,0.116894667
9300,0.009198
9301,-0.052709
9305,0.0251002
9306,0.112327681
9313,0.056455
9317,0.046645
9318,-0.03651
9322,0.07160615
9329,-0.092157333
9330,-0.073179
9332,0.099188
9335,-0.000884833
9337,-0.024019
9338,0.03334
9343,0.0988556
9344,-0.061978
9346,0.0209795
9347,-0.082279267
9348,0.040585
9349,0.061455333
9350,0.0185605
9352,0.041716
9357,0.0385306
9360,-0.134065
9364,0.096744417
9367,-0.037689
9368,-0.071415
9370,0.098685
9371,0.087955667
9372,0.015680167
9379,0.046564197
9380,0.049454742
9381,0.030364333
9382,0.103746714
9386,-0.040789
9387,0.154251
9388,0.071448
9394,0.001773
9403,-0.1151832
9406,0.076603935
9408,0.118221333
9410,-0.008601333
9412,-0.0464217
9413,-0.006929
9416,-0.011666
9418,0.005791433
9422,-0.021552333
9423,0.075273
9424,-0.084101
9426,-0.0817725
9437,0.071948
9449,-0.041288
9451,-0.1017015
9452,0.024977167
9455,-0.1016831
9459,0.0659202
9460,0.036163333
9475,-0.027677
9476,0.073659833
9478,-0.009466267
9482,0.030679
9484,0.073367
9485,0.069416838
9486,-0.0489134
9488,0.041475333
9490,-0.088297
9497,-0.265611
9498,-0.056595033
9504,0.050582
9505,0.108145
9508,0.02170225
9511,-0.049614
9513,0.046551
9515,0.040607
9517,-0.039212
9520,0.087505
9523,-0.05729475
9532,-0.1105352
9533,0.013269
9536,0.057103583
9539,0.003297
9542,0.150506
9545,-0.183925
9548,0.010593
9549,0.0576424
9552,0.0423595
9567,-0.022167
9568,0.1219219
9570,0.049806
9571,0.124306262
9572,-0.0827825
9573,-0.030549
9580,0.016636
9581,0.095152667
9583,-0.140434
9584,-0.04321
9585,-0.021041333
9586,-0.1019035
9590,-0.123253
9594,0.046217
9598,-0.00676825
9599,-0.058395
9605,0.003395833
9608,0.009097969
9615,0.081317
9616,0.022605
9621,0.046444
9623,-0.083122
9625,0.039739
9628,0.032329
9629,0.097788
9630,-0.03656994
9634,-0.006008
9637,0.022747133
9640,0.074982
9641,0.0411342
9642,-0.003550967
9643,-0.036694
9644,-0.034945
9647,-0.228433333
9648,0.1103002
9658,-0.0568582
9663,-0.053787667
9664,0.015905
9667,0.0383892
9669,0.0506785
9670,-0.07125175
9675,-0.061536083
9676,-0.068428
9680,0.036519333
9681,-0.110746345
9685,0.027252667
9686,-0.030358
9689,-0.161125333
9692,-0.064605
9694,0.038466
9696,-0.136052238
9697,0.024368167
9698,-0.053114
9704,-0.036033071
9709,-0.006174667
9712,-0.113018905
9716,0.113767
9717,-0.031702267
9718,0.137879967
9721,-0.055598
9725,0.050312667
9727,-0.11592095
9729,0.0481586
9737,0.060435
9738,-0.0444984
9741,-0.0506005
9742,-0.081116
9744,0.049807
9746,0.085312
9751,-0.063876
9758,-0.00442396
9762,0.024678762
9767,0.095123917
9773,-0.029081576
9778,-0.027771667
9780,-0.084557
9783,-0.021739
9787,-0.016881833
9794,0.005934
9797,-0.12531875
9798,-0.104977
9799,-0.094843798
9802,-0.011455
9803,0.0786245
9804,-0.0034115
9805,0.07132825
9806,0.0529832
9807,0.035243333
9816,0.072093
9817,-0.0919
9818,-0.029422
9822,-0.005388
9823,-0.103898
9831,0.036404
9834,0.093086
9836,0.013904333
9839,-0.055246
9840,-0.020321
9844,-0.017264543
9845,-0.073174
9848,-0.075937
9853,0.034520318
9855,0.045495
9856,0.079605
9860,0.06307
9862,0.044608
9864,0.0772404
9867,-0.005468855
9868,0.019955
9872,-0.0878891
9873,-0.047779
9874,0.054747
9877,-0.036170829
9882,0.080186
9883,-0.00211
9890,0.011557667
9891,0.022914417
9892,0.058591836
9898,-0.034560333
9899,0.0353345
9901,0.077458667
9902,-0.0946078
9913,-0.00567
9915,-0.010403
9916,-0.09964225
9917,-0.1261697
9920,0.030732
9925,-0.017003
9927,0.04108
9929,-0.007555
9932,-0.05725785
9934,-0.0053485
9939,0.06807275
9940,-0.099925
9941,0.079502
9945,0.046532567
9947,0.07408475
9949,-0.081742
9953,0.047279833
9954,0.079857
9958,-0.170942
9959,-0.143235
9963,0.037728833
9976,-0.24311
9983,0.084026
9988,0.002363569
9992,0.116485167
10008,-0.05520585
10012,0.105644833
10013,0.041348
10014,0.065305
10015,0.0412205
10020,-0.082016
10025,-0.0828275
10026,0.100536667
10029,0.076655667
10032,-0.083561857
10033,0.009947
10040,0.036876
10042,-0.094237
10043,-0.088374
10047,0.1068225
10050,0.1158465
10051,0.009445581
10053,0.109636
10057,0.084146
10058,-0.052520817
10064,0.069072667
10065,0.039739
10066,0.070301467
10067,0.0540325
10070,-0.039814833
10076,-0.0448712
10079,-0.105433333
10080,0.112574243
10082,-0.09504
10083,-0.035692
10085,0.053864
10089,0.001763
10091,-0.085741
10095,-0.04525
10096,0.005176
10097,0.070232
10101,0.102758
10102,0.0892482
10105,-0.217319
10106,-0.0086086
10110,0.11875525
10111,0.0196
10112,0.021506
10124,-0.043232667
10128,-0.069442617
10130,-0.089363857
10132,-0.018863
10135,0.066743143
10148,-0.195130667
10150,0.124032367
10152,0.1298315
10158,-0.068029
10159,0.092652838
10160,0.078284
10163,0.016895
10170,-0.032502
10173,0.061051417
10175,-0.133572
10180,0.026893
10181,-0.182843333
10186,-0.103174
10187,0.1466145
10199,-0.034299167
10201,-0.086236
10203,0.092039
10204,0.04624
10205,0.093368
10206,0.028929
10209,-0.077345067
10210,0.091049
10216,0.046886
10217,0.066862
10218,0.0320512
10219,-0.065074
10221,-0.079603333
10224,0.0032354
10225,0.06307195
10231,-0.072129467
10234,-0.089951233
10235,0.059633
10236,-0.15579725
10241,-0.009025417
10243,0.088774
10244,-0.02141
10245,0.110283
10247,-0.021243
10255,0.028331
10257,0.043979
10261,-0.042113
10262,-0.1093835
10267,-0.003761929
10271,-0.029468314
10274,0.050422833
10275,0.115304833
10276,0.090839217
10277,-0.018779
10278,-0.0067982
10280,0.017488
10286,-0.103456
10296,0.0036292
10297,0.101963
10301,0.010776
10302,0.006778095
10303,0.079078
10305,-0.030664733
10306,0.026869667
10311,0.040737
10312,-0.060216
10313,-0.073972
10316,0.094570917
10317,0.0514269
10319,-0.119793593
10321,-0.103735158
10323,0.038914
10325,0.064395
10326,-0.106957267
10327,0.048881867
10329,-0.106398495
10331,-0.0391014
10334,-0.021669995
10336,-0.056514179
10337,-0.007866
10339,-0.182781433
10348,0.017457
10349,0.010439
10368,-0.11006
10372,0.032307666
10374,0.123427371
10380,-0.103274567
10384,-0.089319
10387,-0.031022
10391,0.0849745
10396,0.028469
10405,-0.069828
10409,-0.172723
10411,-0.078437667
10417,-0.079446
10419,-0.250441667
10420,-0.084959
10422,0.015855
10428,0.01193725
10432,0.055592
10433,-0.029612
10435,0.085352333
10437,0.027505
10446,-0.088131867
10450,0.113824
10452,0.089662
10462,0.068711
10463,0.1701286
10464,0.017655
10477,0.077342
10478,-0.011590667
10480,0.09146935
10481,0.042494533
10485,0.028218
10487,-0.080002667
10488,0.022459667
10490,-0.040875
10491,-0.085765083
10492,-0.027421017
10495,-0.049128633
10499,0.000349157
10506,0.043024531
10509,-0.0269615
10510,0.008573567
10515,-0.2083025
10518,-0.083766625
10523,-0.047671
10527,0.131237521
10528,-0.15931
10536,0.115955188
10541,0.065018833
10543,-0.088705667
10545,0.069264483
10547,-0.01969975
10548,0.043532
10552,0.005748
10555,-0.018474
10558,0.095133
10563,-0.00591275
10571,-0.076135
10572,-0.035474
10575,-0.07915
10581,-0.093975933
10584,-0.07319475
10591,0.045896
10592,-0.0319361
10595,0.043853
10601,-0.015084083
10603,-0.065655
10606,0.0071325
10609,0.069317333
10618,0.1167065
10622,-0.014452
10623,0.06249931
10625,-0.070978
10626,0.073404757
10627,0.020847333
10630,0.023499
10631,0.03446
10632,0.021647
10637,0.124414033
10641,-0.103338667
10644,-0.001832
10646,0.062783
10651,-0.04260315
10653,0.0344775
10665,-0.029610729
10668,0.0278384
10672,0.0568485
10676,-0.092807333
10677,-0.042185767
10679,-0.025808
10680,-0.064767267
10681,0.117216
10686,0.061141
10691,-0.013119
10694,0.12275545
10697,-0.040305
10699,-0.0053158
10702,-0.045687
10705,0.083201917
10708,0.001281
10709,-0.1629234
10713,0.049481333
10716,0.04874975
10720,-0.08491825
10721,0.01570488
10723,-0.044753
10724,0.0262939
10725,0.050918
10735,-0.054511
10739,0.008629
10744,-0.023409
10746,-0.045878
10747,0.1155947
10749,-0.090096917
10750,-0.068885
10753,0.0204352
10756,-0.022695833
10757,-0.06604
10763,0.024883
10767,-0.014674
10768,0.1183755
10770,-0.10300045
10773,0.117659
10774,-0.0443405
10776,-0.051163333
10778,0.072786
10780,0.01544
10782,-0.021497
10783,0.04568
10784,0.032758667
10787,-0.094929712
10788,-0.017308
10789,-0.081742
10792,0.034097
10796,-0.081801
10797,-0.089605667
10798,0.021277
10800,0.0546895
10804,0.085024875
10808,0.069840312
10809,-0.101561083
10811,-0.027395
10814,0.069354
10817,-0.0419868
10821,0.065182
10822,-0.038618
10823,-0.060892667
10826,0.099233
10828,-0.081836
10832,-0.05031075
10834,0.018783598
10835,0.032556888
10836,0.046587783
10839,0.0705949
10846,0.01983
10847,0.0274
10848,0.041006
10851,-0.051889
10859,0.094587667
10860,0.009661
10862,-0.000353333
10866,0.058229
10869,0.13297475
10872,-0.1010565
10874,0.062521
10875,0.030434352
10877,-0.1025997
10878,0.057624
10879,-0.1438595
10883,0.0700913
10886,0.069074
10887,-0.1094355
10890,-0.002298752
10892,-0.153674617
10894,0.080743
10895,-0.049440333
10896,-0.035722
10905,0.103433
10906,-0.050089
10909,-0.007101224
10919,0.117255
10920,-0.0066983
10928,-0.014174
10931,-0.223995
10936,0.00626
10937,0.003265
10938,-0.047133596
10944,0.115002
10945,0.0725609
10950,0.100842
10951,-0.040012904
10955,0.129789333
10960,0.088721
10963,0.021781
10964,-0.06194825
10965,-0.026877167
10966,-0.004348
10967,0.0395532
10968,0.029176
10970,-0.075633733
10974,0.0044635
10978,0.094751
10979,-0.045067667
10982,0.080562
10985,-0.195625
10988,-0.0309683
10993,0.108548
10997,-0.0810908
10998,-0.0275236
11000,0.10885476
11002,-0.066912133
11006,0.053625833
11007,0.055412167
11009,0.070827
11017,-0.025729043
11019,0.074321
11020,0.071424
11023,-0.015887
11031,-0.062224
11032,0.000742
11034,0.1127875
11039,0.114301333
11041,0.130364
11045,0.0116575
11046,-0.024945
11048,-0.094604
11050,0.037298
11051,0.052511367
11056,0.112762
11061,0.142132714
11062,0.058729
11064,-0.053872667
11065,-0.056791
11067,-0.189417833
11068,0.13005
11069,-0.0104135
11070,-0.060546
11073,0.060749333
11074,0.13539
11076,-0.099066186
11077,0.0406643
11078,-0.040359
11093,-0.082937
11098,-0.0089735
11104,-0.045554333
11105,0.065302583
11120,-0.1335897
11127,0.13539
11128,0.043522
11132,0.077338517
11134,-0.024019111
11148,-0.037255417
11149,0.0677015
11152,-0.044148
11157,0.037366
11163,-0.020101
11165,-0.084892667
11167,-0.110331583
11168,0.0138755
11170,0.054406536
11180,0.112953
11184,0.064471
11185,0.083874
11186,0.0135012
11187,0.054497667
11191,-0.071925
11198,-0.042684333
11199,-0.034411
11204,0.084077
11205,0.1137315
11209,-0.002043983
11210,-0.08093855
11211,-0.048686933
11216,-0.045181
11222,0.137869
11229,-0.0695664
11231,-0.045234
11238,0.006122
11240,0.054799333
11243,-0.04208285
11250,-0.02543425
11251,0.0588635
11252,-0.13723
11255,-0.077765667
11256,-0.016948924
11257,0.124184
11258,-0.004366
11260,-0.045393
11263,-0.017966667
11265,0.069654714
11266,0.063297
11268,0.031211
11269,-0.0774338
11271,0.046271
11275,0.086664
11276,-0.098928
11282,-0.013154583
11285,0.008314167
11288,0.046587783
11295,-0.051725
11298,0.090136083
11299,-0.147875
11305,0.016592
11307,0.034756867
11309,0.02852825
11311,-0.230527
11312,0.0861274
11317,0.0686644
11318,0.000885
11321,0.0707278
11325,-0.0647518
11326,-0.141205
11327,0.063114
11329,0.018879
11330,-0.0052985
11331,-0.158782
11338,0.058294
11340,-0.0597254
11341,-0.157131
11342,0.08965735
11343,0.041951
11346,-0.11832945
11354,-0.012486698
11359,-0.0252115
11370,-0.047102867
11377,0.057405
11381,0.043689
11382,-0.099878
11383,0.121123417
11384,0.085442
11385,0.03379
11390,0.1182139
11392,-0.06426715
11397,-0.04182925
11398,-0.098938667
11399,-0.069891
11415,0.087386267
11417,0.0031255
11420,0.053536367
11429,0.083525333
11439,-0.069698
11444,-0.036154
11446,-0.04759325
11452,-0.134215
11458,0.096706
11460,-0.065897
11470,-0.02152075
11471,0.062365573
11476,0.05551
11482,-0.022496
11483,-0.061271
11484,-0.056720833
11486,-0.057061
11487,-0.0350394
11493,-0.106685
11504,-0.034448
11508,-0.02646
11514,-0.04084
11516,-0.003909333
11521,0.013488667
11524,-0.084304
11525,-0.0522885
11526,-0.02809615
11531,0.022059583
11532,-0.08945275
11536,0.050778
11541,0.0413004
11549,0.035235317
11550,0.061332
11552,-0.051671
11554,0.014889
11555,0.09062
11557,-0.0411625
11558,-0.059689
11565,0.061435333
11566,0.004444
11567,-0.066718
11576,0.01684575
11579,-0.02127621
11580,-0.054108
11583,-0.115053333
11584,-0.084575
11585,-0.008539
11589,0.069225333
11590,-0.005899
11594,0.000713
11596,0.037961
11598,0.050979
11599,0.066995629
11607,0.053644
11608,-0.109978
11609,0.012463
11613,-0.041221333
11615,-0.053623844
11616,0.047063
11619,-0.1058425
11620,0.067659
11625,0.081516
11626,-0.106598
11629,0.084309
11631,0.003664833
11633,-0.070326
11635,-0.050276
11637,-0.20652
11639,-0.046398667
11641,-0.083468433
11643,-0.05029
11644,0.162237576
11646,-0.097795
11649,0.0327306
11650,0.137204333
11654,0.100561
11656,-0.0610805
11657,0.0513404
11660,0.109421333
11665,-0.0938385
11667,0.017544
11671,0.018074
11672,0.070975
11673,0.011195
11676,-0.0341825
11677,0.030032
11679,-0.025949
11680,-0.0123665
11681,0.000139
11682,0.026654186
11685,0.017952571
11689,0.032992638
11694,0.02848625
11696,-0.038293
11698,-0.023985833
11703,-0.1034465
11704,0.093398
11708,0.043720421
11711,0.041247
11713,0.010708
11716,-0.009048917
11717,-0.047601
11725,-0.07131025
11726,0.061312
11729,0.047363033
11731,0.04079875
11733,-0.0018845
11735,-0.016935
11739,-0.052811
11741,0.03014575
11742,-0.070088
11745,-0.042588667
11747,0.043720421
11748,0.071942
11749,0.06657969
11759,-0.0332345
11762,0.051263
11764,-0.000588
11765,0.064406
11770,-0.128022
11771,0.033428
11772,-0.06233
11773,0.027945
11783,0.13336825
11786,-0.124167257
11787,0.009228167
11791,-0.05492
11798,0.022131
11799,0.029472
11800,-0.07212205
11801,-0.0537705
11806,-0.0470058
11808,0.0744943
11811,-0.033815667
11814,0.008279
11827,-0.063403
11828,0.060316
11831,0.017240167
11833,0.114066992
11835,-0.016801
11839,-0.071606
11840,-0.281712
11847,0.033358261
11848,-0.0596985
11849,-0.025357333
11853,0.061473
11858,0.117854
11861,0.035150333
11867,-0.1102035
11869,-0.123002
11871,0.031123
11874,0.1222415
11877,-0.111028183
11879,0.049071275
11883,0.070199
11889,-0.0648185
11890,0.079009
11891,-0.025838
11893,0.041827867
11896,0.105821
11903,0.046989067
11905,0.155741
11906,-0.066005
11908,0.010573871
11915,0.066865167
11926,0.020267333
11927,-0.062304
11933,0.118052667
11934,-0.061713
11937,0.023286667
11939,0.0727962
11941,-0.217115
11944,-0.107123333
11947,-0.0750705
11951,-0.070806117
11953,-0.0054245
11955,-0.117472
11957,-0.017366
11960,0.074120167
11963,0.040629533
11967,0.062994667
11968,-0.062591467
11969,0.109574
11973,0.066417
11975,0.097134067
11977,0.0997035
11980,-0.041409433
11984,0.054026
11994,-0.069445
11999,0.034526476
12000,0.016804
12013,0.016359376
12014,0.097847
12016,0.019340617
12019,0.105687
12020,-0.08807
12021,0.075226
12023,-0.073869
12027,0.076314
12033,-0.042081
12036,-0.03652131
12046,-0.031834
12047,-0.129861
12048,-0.0246025
12050,0.012063
12057,0.072153867
12060,-0.058300917
12063,0.074074
12068,0.099485
12070,-0.05984
12073,0.073022
12075,0.049159333
12079,-0.019341
12082,-0.092740929
12087,0.048217
12094,0.02517
12105,0.045729
12106,-0.129409
12112,0.020338
12114,0.070466667
12118,-0.051619
12124,-0.00829525
12125,-0.1103395
12128,0.031630333
12129,-0.075542
12130,-0.086942
12131,0.025585
12137,-0.098696
12140,0.043039
12141,-0.093565
12142,-0.022922
12144,0.034798
12149,0.057839
12153,-0.0810854
12154,0.143556383
12158,0.01974491
12161,-0.033047644
12165,-0.008711
12167,-0.050449333
12169,0.110086
12176,0.03825
12179,0.0513545
12180,-0.103891083
12183,0.1319444
12191,-0.111338
12192,0.048496321
12193,0.058620744
12202,0.004366
12203,-0.028100983
12207,0.083463017
12208,-0.098079
12218,0.056530928
12221,-0.118019933
12222,0.055875867
12227,-0.041746
12228,-0.2135756
12237,0.122945
12238,-0.0249321
12240,0.03959
12242,-0.015413167
12243,-0.015542643
12244,0.024133367
12250,-0.002543333
12255,0.119527
12258,-0.114512
12260,-0.195655
12261,-0.141738
12265,-0.113800167
12268,0.058907733
12274,0.051918071
12277,0.0271798
12278,-0.0087884
12284,0.036066
12285,-0.022467667
12289,0.034183
12290,0.044001067
12296,-0.029857
12297,-0.1296585
12305,0.042668
12306,-0.157702
12309,0.002650167
12312,0.116466733
12316,-0.035690667
12318,0.061250667
12321,-0.027715
12322,0.04925
12323,-0.140208357
12325,-0.068989
12328,-0.0373453
12331,-0.0058386
12334,0.083677495
12335,0.038383208
12336,-0.088531
12342,0.0644888
12343,-0.05290825
12345,0.026383
12348,-0.095187429
12349,-0.074598333
12350,0.03688235
12354,-0.142483
12356,-0.067466167
12357,-0.132267667
12358,-0.053378
12359,0.033346
12362,-0.0583481
12367,0.036378167
12368,-0.0587095
12372,-0.128438
12378,-0.083161
12380,-0.041983
12386,0.026721333
12391,0.0431505
12399,-0.058304
12401,0.028405
12405,0.131899
12406,-0.039789867
12407,0.122654
12411,-0.06295115
12414,0.073182468
12417,-0.061817271
12423,-0.003327
12426,-0.095496333
12427,-0.039059
12428,-0.043420083
12429,-0.2026996
12430,0.059219333
12437,-0.068145933
12439,-0.008061
12440,0.045301667
12441,0.157602833
12442,-0.024191
12448,-0.159457
12449,0.0034966
12450,-0.03973
12452,0.072462767
12460,-0.042429167
12462,-0.071959
12463,0.130082
12464,-0.012134
12465,-0.063321667
12466,-0.188641
12468,0.115229233
12471,-0.037105
12472,0.118775
12473,0.030423333
12475,-0.019536
12476,0.001542
12477,0.012471
12478,-0.003969
12483,0.048402
12486,0.0419675
12491,-0.108735076
12499,0.0631281
12510,-0.038789
12512,-0.078823
12521,-0.090966333
12527,-0.015053
12531,-0.0569814
12535,0.03727
12538,0.0655695
12544,-0.092419
12547,-0.361833
12549,0.000958
12550,-0.052733133
12551,-0.069038
12552,0.162237576
12558,-0.066986
12559,0.088322933
12562,0.0371759
12563,0.120082
12567,0.048171
12573,0.16894425
12579,-0.016244
12580,0.114496667
12582,-0.084558
12589,-0.0539865
12590,-0.239069
12592,0.030285
12595,-0.0602275
12597,0.0166815
12599,0.0439476
12603,0.091469
12604,0.055159
12605,0.014067967
12607,-0.081649917
12612,-0.01256
12613,-0.007405
12614,0.013452
12616,-0.019214
12617,-0.027113
12619,0.021315
12621,0.077912
12627,0.087509612
12628,-0.122482
12629,-0.011220917
12631,0.0616825
12636,0.136724
12638,-0.0774338
12643,-0.024582
12650,-0.017971
12657,0.100866
12659,-0.028259
12660,-0.022869
12661,-0.069143
12662,0.069094
12664,0.039436
12667,0.002519
12675,0.017957
12676,0.0468852
12687,-0.086418917
12688,0.0656175
12689,-0.02947056
12691,0.107276
12693,-0.06252775
12695,0.047493
12698,-0.02507
12702,0.001257167
12705,0.028456
12706,0.037616
12710,0.127209367
12713,-0.017963
12718,-0.023237
12719,-0.015164
12722,-0.014556906
12729,-0.080692667
12732,0.126707667
12733,0.001046
12734,-0.023572217
12736,0.088892599
12737,-0.010753
12738,-0.037751867
12740,-0.15305
12741,-0.005242
12744,-0.011015
12747,-0.011128
12749,0.070353943
12751,0.0109884
12754,0.037453
12757,-0.006579
12759,0.020114333
12762,0.105472
12764,0.0767379
12767,-0.053922
12769,-0.097254321
12774,0.064618507
12779,0.0309468
12786,-0.025814
12787,-0.013507
12789,-0.061884217
12790,-0.042958964
12791,0.093062492
12793,-0.030039
12795,0.027625881
12800,-0.148753617
12801,-0.051747667
12802,-0.061059667
12805,0.069111
12808,-0.113502
12809,-0.03651195
12810,-0.118439
12814,0.003227
12817,-0.03179
12819,0.067159
12820,-0.039328
12821,0.03842375
12824,-0.090198
12825,-0.059964244
12826,-0.0009525
12828,0.069962083
12830,-0.103038
12835,0.041862033
12839,-0.040539
12844,0.050693
12853,0.003258042
12858,-0.061585
12860,0.082788179
12871,0.0498825
12873,0.1106168
12874,-0.1601
12875,0.073897
12876,0.118372
12879,-0.075503
12882,-0.222170667
12884,0.012718167
12885,0.12004875
12887,-0.1040168
12890,-0.100956
12899,-0.002043983
12900,-0.073711
12901,0.03876875
12902,0.032195
12907,0.063267395
12908,0.045861667
12916,0.017201
12920,-0.063181333
12924,0.034333867
12925,0.121187
12926,0.046073
12929,-0.100636667
12930,-0.051016
12934,0.009532
12946,-0.061258
12947,-0.0442912
12948,0.039635
12952,-0.016607
12955,0.020415667
12956,-0.069525048
12957,-0.082577667
12959,-0.03075925
12962,-0.0977845
12963,-0.052698375
12964,0.046755833
12967,0.016183
12969,-0.153301
12970,0.050632
12971,-0.068965
12972,-0.013166217
12973,0.047285036
12975,0.11573
12977,-0.045983867
12978,0.095404
12979,0.078308
12980,-0.063837
12982,0.011088
12985,0.02915
12986,0.065472167
12992,-0.045664
12994,0.034714
12995,0.03415
