id,Age
85031,8.928969
85032,7.691067
85033,8.59097
85034,11.266687
85035,6.440489
85036,9.814091
85037,10.322386
85038,9.245448
85039,7.0244293
85040,11.393563
85041,14.6161995
85042,8.923644
85043,10.676874
85044,8.568187
85045,6.865267
85046,8.154989
85047,10.961189
85048,9.153847
85049,11.391651
85050,12.701927
85051,6.524585
85052,13.388662
85053,6.961502
85054,8.768724
85055,9.832269
85056,9.828215
85057,14.123013
85058,9.047947
85059,11.360149
85060,12.308161
85061,7.914839
85062,6.937917
85063,11.363724
85064,14.882
85065,9.2556305
85066,8.780123
85067,7.6305385
85068,9.960667
85069,9.004832
85070,12.144684
85071,13.297374
85072,14.68487
85073,11.415142
85074,12.788492
85075,8.683349
85076,7.6073174
85077,10.91954
85078,15.75152
85079,5.9211597
85080,9.568357
85081,9.68537
85082,10.206186
85083,8.2107315
85084,12.12467
85085,10.000982
85086,13.916006
85087,10.053093
85088,10.796268
85089,12.354443
85090,8.304359
85091,9.696562
85092,5.207036
85093,9.972845
85094,8.0969095
85095,6.1664143
85096,8.157643
85097,10.2475395
85098,9.130715
85099,12.197589
85100,5.3779297
85101,12.669638
85102,14.700783
85103,10.968678
85104,9.371871
85105,11.988677
85106,7.160418
85107,11.571701
85108,10.071028
85109,9.051069
85110,9.881053
85111,7.803013
85112,7.200528
85113,15.807549
85114,10.924774
85115,9.091293
85116,7.7990294
85117,9.342119
85118,7.7023
85119,10.854576
85120,8.331635
85121,6.868385
85122,8.063086
85123,11.0887575
85124,10.866325
85125,11.143015
85126,10.472969
85127,10.108712
85128,9.8655815
85129,8.312328
85130,6.4456453
85131,15.221952
85132,14.620255
85133,9.3376875
85134,9.026649
85135,6.242828
85136,10.241973
85137,16.956087
85138,10.466263
85139,9.277674
85140,6.705403
85141,10.349755
85142,11.391901
85143,12.201347
85144,7.3314085
85145,9.804941
85146,9.34348
85147,15.10558
85148,9.892378
85149,10.662701
85150,8.888316
85151,7.362668
85152,10.701441
85153,8.740264
85154,9.057188
85155,6.940177
85156,10.299858
85157,8.42112
85158,10.550713
85159,9.177346
85160,9.913286
85161,11.074754
85162,10.851523
85163,7.864185
85164,9.989235
85165,9.813248
85166,6.5510163
85167,16.3009
85168,9.492186
85169,11.942585
85170,6.887311
85171,9.203018
85172,9.918663
85173,10.791403
85174,10.040678
85175,11.183469
85176,8.445372
85177,13.035677
85178,14.033517
85179,11.247955
85180,10.783656
85181,10.053274
85182,9.504866
85183,10.323089
85184,9.610474
85185,9.711391
85186,4.985261
85187,10.680191
85188,8.167452
85189,9.834894
85190,5.404247
85191,9.116225
85192,9.070772
85193,9.795425
85194,13.111033
85195,13.305958
85196,9.485588
85197,7.7912292
85198,8.889436
85199,11.037063
85200,10.286896
85201,6.9137664
85202,11.237661
85203,10.244515
85204,10.471669
85205,7.20613
85206,9.355357
85207,7.0639668
85208,11.92588
85209,12.25596
85210,10.042442
85211,7.9358983
85212,5.014722
85213,9.049416
85214,7.8926773
85215,9.788985
85216,10.188477
85217,9.503589
85218,13.064013
85219,11.081212
85220,9.055397
85221,12.046524
85222,8.341888
85223,9.166818
85224,8.770302
85225,8.046748
85226,4.6305885
85227,6.246253
85228,8.561562
85229,11.677943
85230,9.792816
85231,7.674016
85232,8.724882
85233,10.678549
85234,10.575611
85235,9.1364975
85236,8.100755
85237,10.522221
85238,8.177714
85239,6.9974093
85240,10.945282
85241,9.26637
85242,7.1729383
85243,10.858829
85244,6.493037
85245,8.672691
85246,8.0805235
85247,11.116333
85248,10.345068
85249,11.1260395
85250,10.633679
85251,15.48058
85252,11.23646
85253,10.045453
85254,9.539143
85255,7.2122035
85256,13.819086
85257,8.176207
85258,9.828389
85259,10.740082
85260,13.34227
85261,12.646927
85262,4.1556587
85263,9.955996
85264,11.264262
85265,9.836569
85266,7.672261
85267,12.833232
85268,8.488406
85269,12.816158
85270,8.844419
85271,6.140068
85272,7.5785503
85273,10.294786
85274,11.76844
85275,11.104341
85276,10.284931
85277,9.571311
85278,9.728588
85279,11.135073
85280,11.419342
85281,8.10744
85282,10.28887
85283,10.816601
85284,12.300224
85285,8.805935
85286,14.796419
85287,6.5158873
85288,8.441261
85289,9.549567
85290,14.171806
85291,10.151507
85292,10.291421
85293,11.987059
85294,9.456177
85295,10.304822
85296,11.810176
85297,9.762065
85298,16.677181
85299,10.30131
85300,9.195929
85301,9.310467
85302,7.6905756
85303,10.219341
85304,10.0867195
85305,10.119778
85306,4.412263
85307,10.012915
85308,16.328957
85309,12.512222
85310,10.097021
85311,9.562463
85312,11.007642
85313,9.877429
85314,10.503194
85315,13.290447
85316,11.121441
85317,6.7628393
85318,16.31436
85319,9.592013
85320,8.523004
85321,15.133185
85322,7.0678306
85323,9.718221
85324,9.058556
85325,10.5012245
85326,10.86035
85327,10.85402
85328,9.978487
85329,9.088619
85330,12.375081
85331,6.6883283
85332,9.137168
85333,11.865298
85334,7.631524
85335,12.402235
85336,10.899368
85337,10.617346
85338,5.016634
85339,9.064402
85340,7.437593
85341,10.332413
85342,4.669187
85343,11.701465
85344,6.5367155
85345,8.08225
85346,11.222024
85347,10.371662
85348,7.0535145
85349,11.0319395
85350,9.600262
85351,9.168785
85352,13.400137
85353,9.334257
85354,6.729061
85355,9.497557
85356,10.018692
85357,10.289695
85358,11.3636
85359,10.41584
85360,6.2100935
85361,13.037214
85362,7.916005
85363,10.301668
85364,10.094521
85365,10.405928
85366,8.124691
85367,10.897985
85368,9.808263
85369,7.3801565
85370,8.446791
85371,12.213955
85372,7.961751
85373,10.931301
85374,7.086878
85375,10.856033
85376,6.249869
85377,10.570136
85378,6.4912214
85379,13.055424
85380,9.457113
85381,9.852322
85382,7.320361
85383,10.543793
85384,6.509964
85385,13.361219
85386,6.199673
85387,7.2332616
85388,14.046768
85389,7.100301
85390,7.5618954
85391,9.353205
85392,11.255966
85393,6.904648
85394,14.474274
85395,10.109129
85396,11.247916
85397,11.273972
85398,10.160268
85399,10.072352
85400,8.1328945
85401,9.187739
85402,7.2721233
85403,12.952039
85404,8.869966
85405,9.8975
85406,11.212522
85407,13.473174
85408,8.367233
85409,12.621174
85410,5.8407726
85411,9.883692
85412,5.473111
85413,9.751758
85414,7.776048
85415,9.760408
85416,3.9690933
85417,14.547959
85418,11.36213
85419,11.079166
85420,4.5482244
85421,15.816292
85422,11.650162
85423,5.977293
85424,9.316566
85425,9.48634
85426,9.979216
85427,10.344576
85428,4.975596
85429,11.021681
85430,10.818882
85431,4.619768
85432,10.994038
85433,12.649998
85434,10.350632
85435,10.0071
85436,7.521544
85437,15.688986
85438,10.55806
85439,10.060406
85440,13.566302
85441,6.766629
85442,7.802421
85443,13.460627
85444,10.071363
85445,6.022105
85446,8.800216
85447,10.3283825
85448,11.072148
85449,7.7530565
85450,9.615452
85451,9.902092
85452,8.0437355
85453,9.725983
85454,3.867847
85455,10.683638
85456,8.537987
85457,12.56205
85458,4.3378215
85459,12.592312
85460,13.472233
85461,8.838888
85462,9.989217
85463,8.288357
85464,9.217123
85465,6.7857027
85466,12.784316
85467,11.284308
85468,14.033917
85469,7.80301
85470,12.162022
85471,6.261789
85472,9.291504
85473,9.4783125
85474,10.382851
85475,11.7389145
85476,10.885435
85477,10.461794
85478,10.149336
85479,8.981979
85480,10.5157795
85481,12.578552
85482,10.344726
85483,9.936865
85484,12.991774
85485,10.789868
85486,10.712481
85487,8.853044
85488,9.917591
85489,7.8812246
85490,7.372506
85491,6.9063416
85492,13.035408
85493,9.883112
85494,8.926825
85495,11.810505
85496,9.17651
85497,9.423876
85498,9.843262
85499,10.003171
85500,11.030635
85501,9.431123
85502,11.027172
85503,10.239962
85504,8.306795
85505,14.964483
85506,9.958218
85507,5.7303057
85508,10.554714
85509,12.348814
85510,11.535444
85511,8.066014
85512,9.623018
85513,9.100159
85514,10.987442
85515,6.8320193
85516,9.434998
85517,7.094635
85518,5.762833
85519,7.3470087
85520,11.612957
85521,9.870611
85522,8.793737
85523,9.758604
85524,9.51116
85525,7.176298
85526,10.860761
85527,10.446472
85528,9.969335
85529,9.024679
85530,5.088356
85531,6.8358183
85532,8.22683
85533,9.344785
85534,13.184602
85535,10.040791
85536,10.111031
85537,7.0119276
85538,15.78363
85539,11.460358
85540,6.9767036
85541,11.189219
85542,9.0870285
85543,8.0444355
85544,12.379392
85545,13.607124
85546,7.7125387
85547,10.698332
85548,8.789612
85549,7.272089
85550,7.2765226
85551,10.880333
85552,13.148057
85553,6.8970833
85554,11.109976
85555,10.314736
85556,11.633675
85557,8.031482
85558,11.233866
85559,6.636303
85560,13.320609
85561,8.994422
85562,11.547632
85563,7.5293827
85564,8.917725
85565,10.137505
85566,9.955488
85567,12.600619
85568,8.738316
85569,11.109507
85570,11.133511
85571,7.6675053
85572,9.917625
85573,10.597557
85574,12.985569
85575,10.002382
85576,9.799271
85577,7.331088
85578,9.442778
85579,12.291216
85580,9.523787
85581,4.693618
85582,14.515293
85583,12.969458
85584,9.694976
85585,12.074461
85586,11.1235695
85587,11.310694
85588,10.13653
85589,4.4664383
85590,14.931735
85591,9.123617
85592,11.687395
85593,12.719478
85594,11.601491
85595,6.7962584
85596,5.3878675
85597,15.770193
85598,10.460794
85599,4.2775855
85600,6.1964355
85601,9.765772
85602,10.086811
85603,7.3457165
85604,10.0119
85605,11.373108
85606,11.289351
85607,5.30326
85608,10.91947
85609,8.372322
85610,10.946386
85611,7.724968
85612,8.841042
85613,11.3953
85614,9.9674835
85615,12.50293
85616,9.468676
85617,10.6163025
85618,10.28281
85619,10.650146
85620,9.1537075
85621,10.077486
85622,9.122333
85623,9.120647
85624,11.055845
85625,11.20681
85626,11.026649
85627,7.128436
85628,10.81917
85629,8.040358
85630,13.053257
85631,7.5284386
85632,8.465635
85633,9.979321
85634,7.9066944
85635,9.737307
85636,5.1151743
85637,10.175832
85638,7.9195695
85639,9.897614
85640,10.163561
85641,9.429432
85642,9.66094
85643,11.058647
85644,9.5073395
85645,10.609625
85646,11.03927
85647,12.742268
85648,9.32658
85649,8.474711
85650,11.092665
85651,6.465884
85652,11.571657
85653,12.493462
85654,13.529805
85655,9.202302
85656,7.5344124
85657,11.563961
85658,9.32674
85659,8.687287
85660,11.027546
85661,10.582443
85662,10.122781
85663,10.483012
85664,10.885721
85665,10.565007
85666,11.712887
85667,8.099855
85668,13.75049
85669,10.561719
85670,9.780454
85671,6.4974165
85672,10.026783
85673,7.717931
85674,8.918756
85675,10.406552
85676,12.19657
85677,15.098866
85678,8.067963
85679,7.1568966
85680,10.125679
85681,13.219337
85682,10.698551
85683,9.72275
85684,10.63258
85685,14.214422
85686,9.533834
85687,7.336024
85688,8.800996
85689,4.050618
85690,10.982949
85691,12.773604
85692,12.856427
85693,10.411989
85694,12.108041
85695,10.238661
85696,5.4682674
85697,10.047329
85698,8.087729
85699,8.973792
85700,5.9338284
85701,9.995014
85702,6.026476
85703,10.053539
85704,11.559896
85705,16.575901
85706,9.103027
85707,9.243954
85708,9.66441
85709,8.837413
85710,4.2473383
85711,9.936258
85712,10.229427
85713,9.670095
85714,6.402862
85715,10.800205
85716,10.648651
85717,6.44897
85718,13.543575
85719,6.987507
85720,10.296353
85721,15.003758
85722,10.837181
85723,10.184405
85724,6.3312387
85725,8.408839
85726,7.3767805
85727,11.3380995
85728,9.489409
85729,7.203083
85730,8.096883
85731,8.777468
85732,10.441616
85733,6.8370733
85734,9.293707
85735,6.163763
85736,9.626951
85737,9.430451
85738,10.247362
85739,9.742666
85740,8.248332
85741,10.134922
85742,10.070803
85743,12.516212
85744,16.172602
85745,13.658779
85746,16.396416
85747,7.4712644
85748,9.758545
85749,10.634384
85750,9.340548
85751,11.1112585
85752,8.910271
85753,9.62957
85754,8.305149
85755,10.131033
85756,11.129729
85757,10.05286
85758,15.424389
85759,11.349467
85760,9.766365
85761,10.038952
85762,10.131147
85763,7.3000116
85764,10.814676
85765,10.455502
85766,9.807766
85767,10.225039
85768,13.219675
85769,10.959176
85770,8.518159
85771,10.538591
85772,11.013956
85773,9.524491
85774,10.9850235
85775,8.482054
85776,11.785582
85777,8.609463
85778,8.493891
85779,4.8924656
85780,15.828688
85781,9.104567
85782,6.5893846
85783,8.278494
85784,12.75796
85785,8.589173
85786,10.1999035
85787,11.079992
85788,15.422873
85789,10.49912
85790,11.147519
85791,13.7183075
85792,6.2635946
85793,11.675077
85794,13.143962
85795,9.948972
85796,4.3363423
85797,8.728104
85798,8.198729
85799,9.703707
85800,10.729055
85801,5.290907
85802,9.967796
85803,10.061301
85804,5.1847363
85805,9.649353
85806,13.374357
85807,8.243267
85808,9.8489895
85809,7.2768764
85810,10.964329
85811,9.119593
85812,11.3839035
85813,10.596418
85814,5.847677
85815,9.94484
85816,13.998687
85817,8.194338
85818,11.113541
85819,11.265093
85820,10.683262
85821,7.739421
85822,10.5987625
85823,11.201246
85824,10.892971
85825,11.540668
85826,9.827179
85827,9.998369
85828,10.96118
85829,10.962486
85830,12.430827
85831,9.650416
85832,6.356408
85833,10.818872
85834,10.183092
85835,8.551693
85836,10.1485
85837,9.185703
85838,9.261366
85839,12.955032
85840,9.099162
85841,12.98628
85842,11.405813
85843,10.423671
85844,10.013544
85845,11.002986
85846,10.589497
85847,9.719912
85848,9.033215
85849,7.6272416
85850,10.813372
85851,13.456577
85852,10.411854
85853,8.763701
85854,11.067157
85855,9.804489
85856,9.147778
85857,11.204929
85858,16.266403
85859,8.542654
85860,10.448618
85861,10.676775
85862,5.5865493
85863,7.1131334
85864,9.171035
85865,12.3835125
85866,9.794682
85867,9.486771
85868,11.34779
85869,12.13711
85870,15.255093
85871,11.583757
85872,11.087641
85873,9.693854
85874,4.372939
85875,10.865227
85876,6.6110706
85877,10.016936
85878,10.240845
85879,8.203415
85880,10.343361
85881,9.784552
85882,12.141481
85883,10.060257
85884,7.098399
85885,5.248554
85886,10.709855
85887,10.963747
85888,10.566492
85889,7.7498646
85890,5.329256
85891,9.909367
85892,12.557146
85893,6.9348783
85894,10.56263
85895,10.480984
85896,7.500018
85897,9.122395
85898,11.55393
85899,7.432975
85900,11.536211
85901,10.354139
85902,9.499916
85903,12.320236
85904,9.9083185
85905,13.191717
85906,10.28075
85907,13.880146
85908,10.377598
85909,8.533394
85910,10.634206
85911,7.040177
85912,5.5989585
85913,6.8173246
85914,9.682316
85915,13.752743
85916,3.942606
85917,8.800764
85918,15.660399
85919,13.092936
85920,10.451954
85921,8.336634
85922,12.936514
85923,11.92754
85924,9.921898
85925,11.277866
85926,12.102719
85927,8.4924755
85928,3.8558736
85929,12.467266
85930,9.078354
85931,9.064898
85932,7.872256
85933,8.39952
85934,7.255142
85935,8.734209
85936,11.562704
85937,11.207345
85938,9.540409
85939,12.47692
85940,5.020991
85941,9.591179
85942,8.580589
85943,6.250289
85944,12.377918
85945,7.4072585
85946,5.2981305
85947,10.880079
85948,9.589339
85949,13.100799
85950,8.085251
85951,10.5506935
85952,9.44542
85953,10.978645
85954,4.5683374
85955,10.480852
85956,8.276526
85957,10.944038
85958,14.014637
85959,10.995964
85960,15.09824
85961,9.511548
85962,12.158083
85963,8.341849
85964,9.035738
85965,4.351102
85966,4.42321
85967,7.934196
85968,8.021814
85969,10.173542
85970,7.9734745
85971,10.18353
85972,8.37889
85973,11.239476
85974,10.789715
85975,9.148346
85976,11.297396
85977,16.422287
85978,7.1250043
85979,5.6552935
85980,11.810265
85981,11.941273
85982,11.395584
85983,8.2641535
85984,7.972338
85985,6.7135653
85986,10.319483
85987,10.16834
85988,8.996643
85989,11.062635
85990,7.8057556
85991,10.614786
85992,8.742588
85993,11.288229
85994,12.828487
85995,7.7131834
85996,11.505217
85997,7.5806427
85998,10.01532
85999,8.82217
86000,10.313293
86001,7.1695576
86002,6.5615253
86003,6.3956385
86004,8.989763
86005,10.567044
86006,7.3455896
86007,10.070814
86008,9.558966
86009,9.334057
86010,12.124144
86011,7.926363
86012,10.151087
86013,7.6291313
86014,11.108598
86015,11.969275
86016,10.973961
86017,10.173541
86018,9.878153
86019,5.827012
86020,17.920351
86021,12.83436
86022,12.748846
86023,7.1057377
86024,13.915585
86025,9.180065
86026,14.325446
86027,11.734257
86028,8.464609
86029,10.055559
86030,11.412874
86031,9.2512
86032,10.218894
86033,7.8912373
86034,12.905975
86035,9.996187
86036,5.1854715
86037,10.815392
86038,9.579317
86039,7.132862
86040,7.841338
86041,6.8798513
86042,11.525522
86043,6.3157864
86044,11.371893
86045,7.1501884
86046,6.8342485
86047,8.627817
86048,7.4918213
86049,10.008263
86050,7.795414
86051,12.598687
86052,10.261851
86053,11.382103
86054,10.037468
86055,7.78988
86056,16.150717
86057,16.52779
86058,10.047656
86059,10.252989
86060,9.153983
86061,10.156672
86062,10.407259
86063,10.32678
86064,10.250393
86065,7.5878663
86066,11.859991
86067,9.628818
86068,10.817448
86069,11.567641
86070,8.274725
86071,8.204361
86072,10.067858
86073,6.074304
86074,14.2053175
86075,8.390892
86076,9.238981
86077,13.537523
86078,8.890125
86079,9.326972
86080,14.98612
86081,8.425727
86082,13.994202
86083,7.6642
86084,9.555998
86085,11.442881
86086,10.828442
86087,13.666811
86088,10.473467
86089,7.087815
86090,8.463224
86091,9.552555
86092,9.678795
86093,12.553061
86094,17.005783
86095,10.5521
86096,10.223473
86097,8.428051
86098,6.4715424
86099,10.95731
86100,10.230816
86101,7.3467855
86102,11.283329
86103,10.6417675
86104,3.942154
86105,10.308071
86106,6.395422
86107,6.3303204
86108,10.267292
86109,12.661251
86110,9.415481
86111,8.479892
86112,7.4614058
86113,7.8012476
86114,7.171011
86115,12.867855
86116,13.820681
86117,15.587748
86118,7.8440485
86119,5.7312055
86120,4.7427683
86121,9.608452
86122,11.881354
86123,6.3544207
86124,6.871851
86125,7.2092667
86126,7.723094
86127,9.413238
86128,9.98918
86129,8.799482
86130,7.543027
86131,9.722917
86132,8.986866
86133,5.7396193
86134,10.308105
86135,10.183775
86136,8.228106
86137,6.2341404
86138,10.368753
86139,10.360242
86140,11.111889
86141,8.644031
86142,8.7295
86143,9.958083
86144,10.212283
86145,10.151137
86146,14.474941
86147,9.410924
86148,8.481934
86149,8.825098
86150,10.792616
86151,10.952574
86152,5.1850576
86153,13.1198845
86154,11.05401
86155,8.858877
86156,10.629908
86157,9.460087
86158,8.192269
86159,12.088427
86160,5.9662547
86161,9.681107
86162,8.92705
86163,11.4080925
86164,10.897159
86165,6.446517
86166,10.95071
86167,11.973251
86168,11.18611
86169,6.082635
86170,6.669201
86171,9.444359
86172,10.00389
86173,10.285746
86174,8.300304
86175,9.200687
86176,13.889862
86177,12.738972
86178,11.126748
86179,7.062557
86180,6.1314106
86181,7.7698827
86182,10.677949
86183,6.1128893
86184,7.17982
86185,8.684083
86186,12.643465
86187,8.988152
86188,6.1897106
86189,6.949025
86190,6.455864
86191,9.481924
86192,10.177526
86193,11.389185
86194,8.98911
86195,8.400257
86196,9.808094
86197,6.385475
86198,7.300379
86199,9.635633
86200,11.107403
86201,10.247026
86202,7.346038
86203,9.844585
86204,10.606893
86205,5.936205
86206,15.599876
86207,8.575883
86208,10.914149
86209,10.593642
86210,9.947729
86211,10.0417185
86212,9.666262
86213,12.721252
86214,5.483759
86215,5.3731356
86216,7.4721746
86217,10.014328
86218,8.668465
86219,10.803882
86220,11.138846
86221,11.859595
86222,5.2927866
86223,8.817833
86224,10.828512
86225,10.927642
86226,11.4240265
86227,6.7665777
86228,10.141258
86229,8.6294155
86230,10.666372
86231,12.999104
86232,3.7160368
86233,7.110174
86234,9.828067
86235,11.376141
86236,12.069153
86237,10.999788
86238,12.460722
86239,10.610054
86240,9.432533
86241,7.1461678
86242,6.3585863
86243,10.5708275
86244,10.250042
86245,10.107727
86246,9.581696
86247,10.682266
86248,9.296313
86249,9.748826
86250,10.297604
86251,12.97357
86252,10.318609
86253,5.2677884
86254,6.794832
86255,4.509247
86256,11.786211
86257,11.679701
86258,8.533606
86259,13.245253
86260,10.017916
86261,9.721474
86262,12.017745
86263,10.520309
86264,9.411312
86265,10.011499
86266,10.766426
86267,9.163601
86268,5.9653406
86269,4.402329
86270,9.723178
86271,10.390251
86272,11.617479
86273,10.813963
86274,10.400082
86275,12.104434
86276,11.558129
86277,11.1376
86278,10.499394
86279,7.777336
86280,10.991392
86281,8.542463
86282,15.42099
86283,8.454594
86284,9.942953
86285,9.739731
86286,8.890252
86287,7.3402395
86288,8.650798
86289,10.040736
86290,12.786005
86291,10.720894
86292,11.480986
86293,10.649691
86294,7.8399725
86295,9.05732
86296,6.580121
86297,5.703367
86298,6.6962376
86299,10.328598
86300,5.111309
86301,9.119705
86302,9.873719
86303,10.5524645
86304,10.479313
86305,7.8515124
86306,7.317876
86307,10.698043
86308,4.2498403
86309,9.041813
86310,10.28961
86311,11.106059
86312,11.057619
86313,9.519067
86314,10.543539
86315,6.946872
86316,10.438578
86317,10.809006
86318,7.859476
86319,9.981915
86320,8.332073
86321,6.658988
86322,9.120882
86323,10.651384
86324,10.227651
86325,9.213968
86326,8.844887
86327,10.907707
86328,11.227247
86329,10.12381
86330,6.7727485
86331,9.620065
86332,10.546093
86333,8.353008
86334,7.078451
86335,8.635115
86336,11.51232
86337,8.365735
86338,10.133913
86339,11.366861
86340,7.7607446
86341,6.652525
86342,11.53794
86343,9.121793
86344,6.3141947
86345,10.549904
86346,7.7658706
86347,9.488098
86348,12.711767
86349,9.489773
86350,9.856651
86351,12.436272
86352,12.351976
86353,10.753969
86354,8.886614
86355,16.877016
86356,4.245895
86357,10.49531
86358,5.2284994
86359,5.91742
86360,10.018778
86361,9.850548
86362,10.198604
86363,10.847109
86364,10.888091
86365,6.5480766
86366,10.151608
86367,9.543119
86368,9.22737
86369,13.186009
86370,7.0344462
86371,7.691559
86372,6.052675
86373,5.3667192
86374,7.9253035
86375,13.3931675
86376,9.168704
86377,9.221105
86378,10.515093
86379,11.452111
86380,10.545798
86381,9.811714
86382,5.101857
86383,11.192561
86384,6.0760508
86385,5.72351
86386,7.9878473
86387,12.811434
86388,5.4329467
86389,8.116277
86390,8.776475
86391,7.421795
86392,8.645832
86393,11.279803
86394,8.794605
86395,9.987146
86396,9.373974
86397,11.281089
86398,8.10989
86399,6.0438776
86400,10.473156
86401,10.965752
86402,7.9823112
86403,11.400599
86404,9.073067
86405,14.07274
86406,8.964364
86407,5.47177
86408,5.013468
86409,10.911556
86410,5.0310802
86411,9.3052845
86412,10.474056
86413,13.020769
86414,9.685207
86415,10.0106535
86416,11.072483
86417,10.428404
86418,7.2978773
86419,11.095812
86420,9.466299
86421,8.51946
86422,6.845707
86423,11.666932
86424,6.3695383
86425,13.690566
86426,8.367048
86427,11.119084
86428,9.183426
86429,10.140125
86430,7.6576395
86431,14.230892
86432,12.393055
86433,8.983487
86434,10.608782
86435,10.655911
86436,4.248399
86437,8.045498
86438,10.110697
86439,10.072024
86440,9.53607
86441,10.191328
86442,9.481594
86443,12.408639
86444,11.181089
86445,6.363635
86446,8.758574
86447,10.888095
86448,11.428794
86449,13.885197
86450,6.4775186
86451,11.812233
86452,13.287778
86453,8.049849
86454,9.311012
86455,9.60998
86456,7.9044876
86457,5.0802965
86458,9.295071
86459,7.9618077
86460,13.751329
86461,9.408479
86462,7.682249
86463,10.412527
86464,9.272078
86465,7.8284855
86466,14.460848
86467,10.155802
86468,12.655077
86469,10.102509
86470,8.13742
86471,9.071707
86472,11.247845
86473,13.88371
86474,11.048397
86475,10.54697
86476,12.667627
86477,10.224653
86478,10.969965
86479,6.7355404
86480,8.618149
86481,11.131007
86482,13.027118
86483,8.75849
86484,8.298609
86485,10.411613
86486,11.665464
86487,7.638945
86488,10.601802
86489,11.006477
86490,10.321852
86491,4.104728
86492,12.320946
86493,9.920633
86494,6.570245
86495,9.305492
86496,6.159192
86497,8.415785
86498,9.323725
86499,10.217476
86500,12.6685
86501,9.026855
86502,6.021225
86503,12.760242
86504,12.19569
86505,9.196559
86506,10.526451
86507,10.648558
86508,9.944481
86509,9.969498
86510,8.587296
86511,9.578758
86512,5.3688684
86513,11.54284
86514,10.58391
86515,7.635108
86516,9.329712
86517,8.277502
86518,10.319228
86519,10.758493
86520,11.6454525
86521,8.303814
86522,10.006643
86523,10.183155
86524,10.7301445
86525,10.639315
86526,9.243652
86527,7.176834
86528,7.312922
86529,8.4098215
86530,8.94362
86531,9.878306
86532,10.700839
86533,4.2719574
86534,10.212397
86535,12.466591
86536,9.997509
86537,8.553076
86538,6.1550455
86539,8.85886
86540,13.035612
86541,11.129015
86542,9.071318
86543,6.5856056
86544,9.306569
86545,9.695165
86546,11.737726
86547,10.6871605
86548,8.372068
86549,11.008052
86550,7.1635885
86551,6.7493744
86552,7.7059097
86553,10.234097
86554,6.583281
86555,5.3820076
86556,11.3054905
86557,6.7715693
86558,10.63953
86559,10.029648
86560,8.776924
86561,12.74575
86562,8.305451
86563,10.218879
86564,10.47907
86565,11.278376
86566,7.125046
86567,8.311555
86568,9.736649
86569,8.444073
86570,9.487518
86571,8.765523
86572,9.334509
86573,9.097071
86574,10.283741
86575,10.091421
86576,10.308443
86577,7.7372203
86578,11.027838
86579,5.421694
86580,14.506783
86581,9.765909
86582,7.1593685
86583,5.402132
86584,9.087196
86585,15.8444805
86586,7.7850933
86587,5.610723
86588,6.318134
86589,11.402378
86590,8.2146
86591,10.712746
86592,16.31343
86593,11.133321
86594,5.237087
86595,10.477643
86596,7.1879907
86597,7.2166734
86598,8.9282055
86599,9.8447895
86600,10.377521
86601,11.887529
86602,11.924824
86603,11.417135
86604,9.925561
86605,11.267419
86606,11.1036625
86607,15.652391
86608,10.286514
86609,11.461831
86610,14.112625
86611,9.342979
86612,4.4885807
86613,8.072637
86614,10.0496235
86615,7.8497133
86616,8.336927
86617,7.3181543
86618,6.271294
86619,9.10601
86620,10.352188
86621,11.075027
86622,9.491331
86623,8.291865
86624,7.965559
86625,11.26729
86626,10.028818
86627,9.409611
86628,9.046454
86629,10.990805
86630,7.390752
86631,11.65214
86632,10.620046
86633,8.716856
86634,5.5844774
86635,8.600549
86636,6.2621956
86637,7.4374685
86638,6.409485
86639,6.7801905
86640,10.478404
86641,6.639763
86642,8.158266
86643,10.091606
86644,9.83476
86645,10.304628
86646,12.54308
86647,9.280706
86648,11.116329
86649,9.3177395
86650,10.93873
86651,9.865917
86652,6.114518
86653,10.051133
86654,11.978647
86655,9.884604
86656,8.127924
86657,13.339397
86658,10.230183
86659,7.6672406
86660,10.967014
86661,9.787928
86662,9.367194
86663,8.5176115
86664,10.448909
86665,10.164183
86666,10.457494
86667,10.290569
86668,14.416594
86669,10.212044
86670,7.6287956
86671,9.347826
86672,12.768417
86673,11.090726
86674,12.481019
86675,9.2278595
86676,10.541795
86677,12.786776
86678,9.332669
86679,10.133524
86680,10.058851
86681,10.779442
86682,10.071117
86683,9.042832
86684,10.873232
86685,11.403848
86686,4.2030177
86687,11.135597
86688,6.1548386
86689,11.721144
86690,10.190264
86691,10.190059
86692,10.036403
86693,9.502998
86694,13.58337
86695,7.8024693
86696,10.032113
86697,8.580932
86698,10.945753
86699,7.936879
86700,8.483089
86701,6.8458834
86702,11.422876
86703,8.68231
86704,9.501763
86705,7.1467214
86706,10.132736
86707,4.893297
86708,7.8143477
86709,9.0803795
86710,11.013622
86711,12.179495
86712,8.858072
86713,8.589672
86714,5.7974415
86715,6.7475815
86716,11.772895
86717,8.43187
86718,8.7392845
86719,10.849043
86720,10.817757
86721,9.426204
86722,9.070131
86723,12.877398
86724,10.288719
86725,9.88294
86726,12.726431
86727,10.9049225
86728,6.8788776
86729,9.299198
86730,8.955807
86731,11.228043
86732,10.693476
86733,9.790075
86734,9.76376
86735,12.611706
86736,10.182453
86737,11.14847
86738,9.394657
86739,10.865906
86740,12.874952
86741,8.043209
86742,6.5033455
86743,4.9510746
86744,10.828667
86745,9.650187
